STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
6,75,30400,60750304001,G5030,280258,0,37.7478284,-122.4623868,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.466228 37.744968, -122.464608 37.745098, -122.464887 37.745126, -122.465089 37.745171, -122.465414 37.745319, -122.465571 37.74546, -122.465675 37.745603, -122.465733 37.74569, -122.465725 37.74583, -122.4657 37.745943, -122.465608 37.746009, -122.465484 37.74601, -122.465404 37.745978, -122.465307 37.745939, -122.465121 37.745906, -122.464932 37.745917, -122.464736 37.745977, -122.464606 37.746063, -122.464177 37.746404, -122.464037 37.746504, -122.463604 37.746676, -122.463039 37.746684, -122.462921 37.746707, -122.462851 37.746757, -122.462762 37.746852, -122.462781 37.747, -122.462769 37.747158, -122.462708 37.747346, -122.462618 37.747509, -122.462477 37.747652, -122.462333 37.747777, -122.462437 37.747865, -122.462561 37.748087, -122.462605 37.74833, -122.462687 37.748514, -122.462673 37.748601, -122.46278 37.748761, -122.46285 37.74894, -122.462894 37.749168, -122.462881 37.749297, -122.462899 37.749553, -122.462992 37.749804, -122.463173 37.750059, -122.463316 37.750168, -122.463389 37.750224, -122.463581 37.750315, -122.46373 37.750347, -122.464023 37.750576, -122.464186 37.750717, -122.464277 37.750981, -122.463442 37.751195, -122.463408 37.751204, -122.46344 37.751324, -122.463418 37.751459, -122.463389 37.75152, -122.46333 37.751582, -122.463845 37.751984, -122.464276 37.752321, -122.464418 37.752319, -122.464462 37.752899, -122.464184 37.752912, -122.463433 37.753028, -122.463361 37.753039, -122.462894 37.752636, -122.462617 37.752418, -122.462218 37.752065, -122.462108 37.751972, -122.461702 37.751685, -122.46147 37.751522, -122.461313 37.75135, -122.461001 37.750961, -122.460491 37.749971, -122.460352 37.749783, -122.459635 37.749021, -122.45958 37.748966, -122.459497 37.748918, -122.458854 37.748259, -122.458662 37.748038, -122.458635 37.747769, -122.458712 37.747605, -122.459017 37.747306, -122.459174 37.747286, -122.459244 37.747231, -122.459295 37.747191, -122.459347 37.74715, -122.459391 37.747116, -122.459482 37.747045, -122.461381 37.745569, -122.463409 37.743967, -122.463686 37.743749, -122.464737 37.743659, -122.465807 37.743574, -122.466043 37.743555, -122.466138 37.744281, -122.466228 37.744968)))"
6,75,30302,60750303023,G5030,199425,0,37.7506596,-122.4735059,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.476355 37.752376, -122.47623 37.752382, -122.475276 37.752424, -122.474741 37.752448, -122.474205 37.752472, -122.473133 37.75252, -122.472559 37.752545, -122.472008 37.75257, -122.470908 37.752616, -122.470846 37.752583, -122.47068 37.752376, -122.47057 37.752218, -122.470516 37.752083, -122.470492 37.75196, -122.470492 37.751837, -122.470528 37.751699, -122.470837 37.750887, -122.470878 37.750926, -122.470947 37.750814, -122.470987 37.750739, -122.471032 37.750624, -122.471036 37.750395, -122.471018 37.749775, -122.470668 37.748971, -122.470595 37.748869, -122.47074 37.748843, -122.471587 37.748806, -122.471749 37.748836, -122.472322 37.74881, -122.472873 37.748787, -122.473946 37.74874, -122.475017 37.748692, -122.475996 37.74865, -122.476131 37.748643, -122.476221 37.750509, -122.476229 37.750622, -122.476343 37.752263, -122.476355 37.752376)))"
6,75,30500,60750305003,G5030,481099,18047,37.7494646,-122.4574312,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.46147 37.751522, -122.46116 37.751694, -122.460668 37.751814, -122.459209 37.751928, -122.459101 37.751937, -122.458985 37.751946, -122.458877 37.751916, -122.458351 37.75177, -122.457957 37.75166, -122.457032 37.751402, -122.456448 37.751483, -122.456091 37.751804, -122.456005 37.752094, -122.456014 37.752359, -122.45603 37.752854, -122.456032 37.752886, -122.455919 37.753148, -122.455784 37.75341, -122.455537 37.753774, -122.453625 37.753371, -122.453262 37.753333, -122.452977 37.753383, -122.45257 37.753542, -122.452405 37.753393, -122.452232 37.75319, -122.452102 37.75296, -122.452054 37.752817, -122.452039 37.752674, -122.452118 37.75254, -122.452261 37.752402, -122.452441 37.752193, -122.452929 37.751215, -122.452133 37.751236, -122.452123 37.749351, -122.45212 37.748669, -122.4521 37.748431, -122.452033 37.748274, -122.451762 37.747984, -122.451179 37.747361, -122.450789 37.746944, -122.450653 37.746867, -122.450523 37.746835, -122.449829 37.746845, -122.449658 37.74679, -122.449447 37.74666, -122.449797 37.746442, -122.450169 37.746269, -122.450521 37.746207, -122.450727 37.746187, -122.45087 37.746078, -122.45084 37.745904, -122.45097 37.74587, -122.451692 37.745629, -122.451845 37.745681, -122.451993 37.745699, -122.452228 37.745692, -122.453376 37.745688, -122.453645 37.745696, -122.453829 37.745724, -122.453897 37.745742, -122.453959 37.745765, -122.454275 37.745908, -122.454585 37.746107, -122.454637 37.746142, -122.454722 37.746178, -122.454815 37.746217, -122.455375 37.746348, -122.455455 37.746368, -122.455534 37.746394, -122.455839 37.746466, -122.456224 37.746558, -122.456308 37.746576, -122.456377 37.74659, -122.456674 37.74666, -122.457079 37.746725, -122.457157 37.746744, -122.457248 37.746754, -122.457912 37.746861, -122.458472 37.746871, -122.458743 37.746876, -122.459174 37.747286, -122.459017 37.747306, -122.458712 37.747605, -122.458635 37.747769, -122.458662 37.748038, -122.458854 37.748259, -122.459497 37.748918, -122.45958 37.748966, -122.459635 37.749021, -122.460352 37.749783, -122.460491 37.749971, -122.461001 37.750961, -122.461313 37.75135, -122.46147 37.751522)))"
6,75,21200,60750212001,G5030,102796,0,37.7543999,-122.4360194,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.437803 37.755893, -122.436744 37.755966, -122.435642 37.756041, -122.434671 37.756109, -122.434546 37.756093, -122.43447 37.755289, -122.434394 37.754494, -122.434317 37.75369, -122.43424 37.752891, -122.436454 37.75276, -122.437494 37.752697, -122.437649 37.754296, -122.437769 37.755541, -122.437803 37.755893)))"
6,75,30500,60750305001,G5030,442743,17623,37.7552307,-122.4521887,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.455236 37.754205, -122.455175 37.754337, -122.455125 37.754876, -122.455095 37.754976, -122.455052 37.755116, -122.454821 37.755547, -122.45425 37.756347, -122.454172 37.756507, -122.454078 37.757027, -122.454027 37.75718, -122.453872 37.757378, -122.453769 37.757468, -122.453669 37.757556, -122.453594 37.757622, -122.453317 37.75782, -122.452895 37.758063, -122.452835 37.758097, -122.452551 37.758192, -122.452446 37.758227, -122.452298 37.758277, -122.452117 37.758325, -122.452048 37.758344, -122.451367 37.758576, -122.450929 37.758725, -122.448535 37.759045, -122.448474 37.758954, -122.448484 37.758609, -122.448295 37.758029, -122.448182 37.75785, -122.447915 37.757589, -122.447819 37.75749, -122.447707 37.757345, -122.447547 37.75719, -122.447307 37.757042, -122.447165 37.756916, -122.447119 37.756875, -122.447033 37.756756, -122.44695 37.75655, -122.446777 37.756299, -122.446339 37.755911, -122.446126 37.755804, -122.445929 37.75583, -122.445464 37.755984, -122.445268 37.755921, -122.445222 37.755737, -122.445348 37.755619, -122.445782 37.755507, -122.446152 37.755464, -122.44656 37.755346, -122.446809 37.755349, -122.447004 37.755438, -122.44753 37.755821, -122.447683 37.755868, -122.447852 37.755821, -122.447962 37.755673, -122.447943 37.755532, -122.447699 37.75483, -122.447435 37.754329, -122.447376 37.754218, -122.44721 37.754043, -122.446869 37.753762, -122.446734 37.753573, -122.446716 37.753388, -122.446777 37.753249, -122.447225 37.752848, -122.447357 37.752721, -122.447536 37.752482, -122.447398 37.752262, -122.447095 37.751931, -122.447029 37.751775, -122.447034 37.751659, -122.44709 37.751505, -122.447633 37.750908, -122.447769 37.750831, -122.447928 37.750798, -122.44873 37.750902, -122.448838 37.750828, -122.449185 37.750637, -122.449305 37.750547, -122.449423 37.750412, -122.449498 37.750256, -122.449522 37.750198, -122.449682 37.749823, -122.449717 37.74954, -122.44964 37.749314, -122.449543 37.749182, -122.4494 37.749106, -122.449245 37.749106, -122.449051 37.749183, -122.448885 37.749339, -122.448264 37.750168, -122.448133 37.75025, -122.447958 37.75027, -122.447716 37.750197, -122.447061 37.749999, -122.446924 37.749962, -122.446644 37.749796, -122.445803 37.749296, -122.445658 37.749137, -122.445635 37.748983, -122.445697 37.748855, -122.4459 37.748761, -122.446146 37.748733, -122.446321 37.748782, -122.446513 37.748873, -122.447149 37.749339, -122.447348 37.749454, -122.447558 37.749513, -122.447696 37.749485, -122.447794 37.749408, -122.448272 37.748586, -122.448649 37.747988, -122.448738 37.747816, -122.449048 37.747075, -122.449146 37.74686, -122.44931 37.746716, -122.449447 37.74666, -122.449658 37.74679, -122.449829 37.746845, -122.44962 37.74733, -122.449121 37.748486, -122.450376 37.748837, -122.450378 37.749157, -122.45036 37.749369, -122.450279 37.749813, -122.45012 37.750377, -122.45004 37.75079, -122.45002 37.751135, -122.449818 37.751171, -122.449658 37.75126, -122.449538 37.751398, -122.449422 37.75192, -122.449323 37.752393, -122.44926 37.75264, -122.449223 37.752826, -122.449202 37.752988, -122.449195 37.753142, -122.449212 37.753343, -122.44925 37.753547, -122.449339 37.753767, -122.449567 37.75414, -122.449715 37.754072, -122.450012 37.753936, -122.450709 37.753616, -122.450797 37.753766, -122.450941 37.753879, -122.451111 37.753931, -122.45136 37.753961, -122.451594 37.753899, -122.45257 37.753542, -122.452977 37.753383, -122.453262 37.753333, -122.453625 37.753371, -122.455537 37.753774, -122.455236 37.754205)))"
6,75,30400,60750304005,G5030,100626,0,37.744103,-122.4730442,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.475854 37.744915, -122.475723 37.744921, -122.474754 37.744964, -122.473684 37.745012, -122.472925 37.745044, -122.472184 37.745078, -122.471489 37.745109, -122.470365 37.745159, -122.470235 37.743289, -122.471357 37.74324, -122.472479 37.743191, -122.473553 37.743144, -122.474624 37.743097, -122.475583 37.743055, -122.475726 37.743049, -122.475854 37.744915)))"
6,75,30400,60750304004,G5030,100522,0,37.7459685,-122.4731807,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.476007 37.746778, -122.475851 37.746784, -122.474887 37.746827, -122.473816 37.746874, -122.472742 37.746921, -122.472058 37.746952, -122.47162 37.746971, -122.471319 37.746984, -122.470512 37.74702, -122.470486 37.746902, -122.470365 37.745159, -122.471489 37.745109, -122.472184 37.745078, -122.472925 37.745044, -122.473684 37.745012, -122.474754 37.744964, -122.475723 37.744921, -122.475854 37.744915, -122.476007 37.746778)))"
6,75,30400,60750304003,G5030,219646,0,37.7481704,-122.4701333,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.476131 37.748643, -122.475996 37.74865, -122.475017 37.748692, -122.473946 37.74874, -122.472873 37.748787, -122.472322 37.74881, -122.471749 37.748836, -122.471587 37.748806, -122.47074 37.748843, -122.470595 37.748869, -122.469549 37.748903, -122.46856 37.748936, -122.468481 37.748946, -122.468026 37.748999, -122.467378 37.749028, -122.466336 37.749075, -122.466469 37.750939, -122.465403 37.750986, -122.465378 37.750333, -122.465331 37.749823, -122.465209 37.749703, -122.465043 37.749645, -122.464849 37.749492, -122.464725 37.749286, -122.464658 37.749061, -122.464671 37.74891, -122.464704 37.748831, -122.4648 37.748597, -122.464996 37.74833, -122.465122 37.74813, -122.465178 37.748007, -122.465231 37.747888, -122.465315 37.747638, -122.465316 37.747579, -122.46538 37.747532, -122.465495 37.747498, -122.465685 37.747485, -122.465857 37.747473, -122.466107 37.747424, -122.466469 37.747309, -122.466598 37.747295, -122.466882 37.747166, -122.467195 37.747123, -122.468351 37.747071, -122.468485 37.747212, -122.469354 37.74717, -122.46943 37.747122, -122.469507 37.747069, -122.470512 37.74702, -122.471319 37.746984, -122.47162 37.746971, -122.472058 37.746952, -122.472742 37.746921, -122.473816 37.746874, -122.474887 37.746827, -122.475851 37.746784, -122.476007 37.746778, -122.476131 37.748643)))"
6,75,30400,60750304002,G5030,271316,0,37.7464828,-122.4665798,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.470512 37.74702, -122.469507 37.747069, -122.46943 37.747122, -122.469354 37.74717, -122.468485 37.747212, -122.468351 37.747071, -122.467195 37.747123, -122.466882 37.747166, -122.466598 37.747295, -122.466469 37.747309, -122.466107 37.747424, -122.465857 37.747473, -122.465685 37.747485, -122.465495 37.747498, -122.46538 37.747532, -122.465316 37.747579, -122.465315 37.747638, -122.465231 37.747888, -122.465178 37.748007, -122.465122 37.74813, -122.464996 37.74833, -122.4648 37.748597, -122.464704 37.748831, -122.464671 37.74891, -122.464658 37.749061, -122.464725 37.749286, -122.464849 37.749492, -122.465043 37.749645, -122.465209 37.749703, -122.465331 37.749823, -122.465378 37.750333, -122.465403 37.750986, -122.4649 37.751008, -122.464459 37.750867, -122.464186 37.750717, -122.464023 37.750576, -122.46373 37.750347, -122.463581 37.750315, -122.463389 37.750224, -122.463316 37.750168, -122.463173 37.750059, -122.462992 37.749804, -122.462899 37.749553, -122.462881 37.749297, -122.462894 37.749168, -122.46285 37.74894, -122.46278 37.748761, -122.462673 37.748601, -122.462687 37.748514, -122.462605 37.74833, -122.462561 37.748087, -122.462437 37.747865, -122.462333 37.747777, -122.462477 37.747652, -122.462618 37.747509, -122.462708 37.747346, -122.462769 37.747158, -122.462781 37.747, -122.462762 37.746852, -122.462851 37.746757, -122.462921 37.746707, -122.463039 37.746684, -122.463604 37.746676, -122.464037 37.746504, -122.464177 37.746404, -122.464606 37.746063, -122.464736 37.745977, -122.464932 37.745917, -122.465121 37.745906, -122.465307 37.745939, -122.465404 37.745978, -122.465484 37.74601, -122.465608 37.746009, -122.4657 37.745943, -122.465725 37.74583, -122.465733 37.74569, -122.465675 37.745603, -122.465571 37.74546, -122.465414 37.745319, -122.465089 37.745171, -122.464887 37.745126, -122.464608 37.745098, -122.466228 37.744968, -122.466138 37.744281, -122.466043 37.743555, -122.466859 37.743491, -122.467748 37.743413, -122.468073 37.743384, -122.469165 37.743336, -122.470235 37.743289, -122.470365 37.745159, -122.470486 37.746902, -122.470512 37.74702)))"
6,75,30302,60750303022,G5030,211491,0,37.7510714,-122.4678354,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.471032 37.750624, -122.470987 37.750739, -122.470947 37.750814, -122.470878 37.750926, -122.470837 37.750887, -122.470528 37.751699, -122.470492 37.751837, -122.470492 37.75196, -122.470516 37.752083, -122.47057 37.752218, -122.47068 37.752376, -122.470301 37.752569, -122.469894 37.752777, -122.469782 37.752675, -122.469096 37.752924, -122.468781 37.753054, -122.46872 37.753092, -122.468681 37.753117, -122.468335 37.753244, -122.468181 37.752956, -122.468031 37.752787, -122.467915 37.752735, -122.467804 37.752723, -122.467643 37.752756, -122.4666 37.752803, -122.465533 37.752851, -122.464462 37.752899, -122.464418 37.752319, -122.464276 37.752321, -122.463845 37.751984, -122.46333 37.751582, -122.463389 37.75152, -122.463418 37.751459, -122.46344 37.751324, -122.463408 37.751204, -122.463442 37.751195, -122.464277 37.750981, -122.464186 37.750717, -122.464459 37.750867, -122.4649 37.751008, -122.465403 37.750986, -122.466469 37.750939, -122.466336 37.749075, -122.467378 37.749028, -122.468026 37.748999, -122.468481 37.748946, -122.46856 37.748936, -122.469549 37.748903, -122.470595 37.748869, -122.470668 37.748971, -122.471018 37.749775, -122.471036 37.750395, -122.471032 37.750624)))"
6,75,42601,60750426011,G5030,136632,0,37.7817735,-122.4815548,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.483936 37.783931, -122.48287 37.783979, -122.481791 37.784028, -122.48166 37.78216, -122.48059 37.782212, -122.479516 37.782261, -122.478444 37.782308, -122.47831 37.780449, -122.478414 37.780446, -122.479255 37.780412, -122.479388 37.780403, -122.480456 37.780353, -122.481523 37.780318, -122.482598 37.780265, -122.483667 37.780207, -122.483804 37.782077, -122.483936 37.783931)))"
6,75,26402,60750264022,G5030,161983,0,37.7159671,-122.4009061,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.403071 37.718465, -122.402103 37.718721, -122.401122 37.71898, -122.400435 37.719162, -122.400276 37.718506, -122.400131 37.717906, -122.400042 37.717538, -122.400012 37.717411, -122.399828 37.71665, -122.39974 37.716183, -122.399615 37.716278, -122.399568 37.716447, -122.399409 37.716639, -122.399295 37.716776, -122.399166 37.716931, -122.39911 37.716996, -122.398947 37.717186, -122.398774 37.717387, -122.39867 37.717508, -122.398561 37.716898, -122.398499 37.716544, -122.398551 37.716182, -122.398561 37.716152, -122.398646 37.71591, -122.398656 37.71588, -122.398697 37.7158, -122.398991 37.715339, -122.399159 37.71499, -122.399367 37.714598, -122.399648 37.71425, -122.39993 37.713926, -122.400652 37.713195, -122.400699 37.713144, -122.400834 37.713008, -122.40097 37.712869, -122.401038 37.712815, -122.401155 37.712727, -122.401337 37.712618, -122.401607 37.712514, -122.4021 37.712382, -122.402546 37.712266, -122.402603 37.712345, -122.402615 37.71235, -122.402328 37.712525, -122.402154 37.712656, -122.402113 37.712712, -122.402099 37.712795, -122.402098 37.712995, -122.402096 37.713508, -122.402417 37.714277, -122.402441 37.714436, -122.402352 37.714579, -122.402188 37.714731, -122.401763 37.714842, -122.401595 37.714856, -122.402091 37.716061, -122.402121 37.716135, -122.402577 37.717254, -122.403071 37.718465)))"
6,75,26401,60750264011,G5030,181687,0,37.7130696,-122.4133498,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.41621 37.714531, -122.416154 37.714799, -122.416055 37.715014, -122.415866 37.715278, -122.415659 37.715492, -122.415396 37.715474, -122.413601 37.714987, -122.411316 37.714367, -122.411604 37.713697, -122.411084 37.713557, -122.41015 37.713304, -122.410641 37.712206, -122.411349 37.710605, -122.412281 37.710866, -122.412887 37.711036, -122.415081 37.711655, -122.416 37.711915, -122.415635 37.712733, -122.415291 37.713504, -122.415623 37.713594, -122.415806 37.713694, -122.415949 37.713822, -122.416096 37.714013, -122.416194 37.714273, -122.41621 37.714531)))"
6,75,26303,60750263031,G5030,211270,0,37.7096389,-122.4397657,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.445824 37.70825, -122.444839 37.708584, -122.442923 37.709235, -122.442669 37.709321, -122.443 37.709935, -122.443335 37.710555, -122.4427 37.710764, -122.442156 37.710944, -122.44166 37.711073, -122.44113 37.711211, -122.440617 37.711345, -122.440108 37.711477, -122.439589 37.711615, -122.439082 37.71175, -122.438563 37.711888, -122.438059 37.712021, -122.437811 37.71192, -122.437918 37.71177, -122.43837 37.711133, -122.437587 37.71086, -122.436993 37.710746, -122.436978 37.710637, -122.436771 37.710156, -122.436688 37.710023, -122.436597 37.709881, -122.436176 37.709407, -122.435968 37.709299, -122.435739 37.709066, -122.435322 37.708686, -122.435052 37.708371, -122.435 37.708311, -122.434978 37.708292, -122.434933 37.708274, -122.434856 37.708242, -122.434689 37.708173, -122.434589 37.708132, -122.43487 37.708132, -122.434968 37.708132, -122.4351 37.708132, -122.435382 37.708132, -122.435882 37.708232, -122.436026 37.708232, -122.436177 37.708232, -122.436201 37.708232, -122.436464 37.708232, -122.436582 37.708232, -122.437608 37.708232, -122.438182 37.708232, -122.438329 37.708232, -122.438558 37.708232, -122.438682 37.708231, -122.438799 37.70824, -122.438895 37.708248, -122.438915 37.70825, -122.439033 37.708259, -122.439119 37.708269, -122.439203 37.708284, -122.439677 37.708333, -122.440459 37.708338, -122.440497 37.708282, -122.440536 37.708225, -122.440623 37.708254, -122.440711 37.708282, -122.440781 37.708304, -122.440855 37.708327, -122.441223 37.708325, -122.441258 37.708311, -122.441546 37.708281, -122.441812 37.708256, -122.442079 37.708231, -122.44259 37.708243, -122.442971 37.708252, -122.443138 37.708257, -122.443212 37.708279, -122.443348 37.708284, -122.444482 37.708332, -122.444692 37.708308, -122.445089 37.708267, -122.445381 37.708232, -122.445875 37.708233, -122.445824 37.70825)))"
6,75,26302,60750263023,G5030,498464,0,37.7119426,-122.4289436,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.433778 37.708294, -122.433525 37.708393, -122.43257 37.708768, -122.431902 37.709188, -122.431554 37.709406, -122.431283 37.709641, -122.430676 37.710166, -122.43084 37.710305, -122.431229 37.710544, -122.431366 37.710658, -122.431829 37.711217, -122.431867 37.711405, -122.432166 37.71202, -122.432315 37.712229, -122.432423 37.712381, -122.432837 37.712658, -122.432992 37.712726, -122.432858 37.712914, -122.432796 37.712996, -122.433366 37.713114, -122.433682 37.713181, -122.43366 37.713228, -122.433635 37.713281, -122.432838 37.714387, -122.432777 37.714437, -122.432323 37.715038, -122.431154 37.716594, -122.431067 37.716549, -122.43067 37.716453, -122.427223 37.715549, -122.427306 37.71507, -122.425548 37.714517, -122.426521 37.711805, -122.426592 37.711613, -122.426658 37.711435, -122.427333 37.711756, -122.427559 37.71178, -122.427648 37.711616, -122.427133 37.711386, -122.426957 37.711307, -122.426737 37.711225, -122.426438 37.711113, -122.425512 37.710789, -122.42504 37.710543, -122.424555 37.710172, -122.424478 37.71011, -122.424417 37.710047, -122.423971 37.709678, -122.423442 37.709376, -122.423328 37.709315, -122.423377 37.709203, -122.423765 37.708342, -122.42389 37.708236, -122.424043 37.708243, -122.425352 37.708617, -122.425402 37.708367, -122.425417 37.708306, -122.425619 37.708316, -122.425989 37.708333, -122.426091 37.708339, -122.426193 37.708344, -122.42627 37.708347, -122.426366 37.708351, -122.426927 37.708378, -122.427106 37.708385, -122.427164 37.708388, -122.427915 37.708423, -122.428082 37.708431, -122.428294 37.70841, -122.428928 37.708353, -122.429182 37.708331, -122.429341 37.708323, -122.430027 37.708281, -122.430882 37.708231, -122.431341 37.708231, -122.431565 37.70823, -122.431985 37.708229, -122.432182 37.708229, -122.432223 37.708229, -122.43224 37.708229, -122.432289 37.708229, -122.43235 37.708232, -122.432379 37.708232, -122.432425 37.708232, -122.4328 37.708232, -122.43331 37.708232, -122.433382 37.708232, -122.434064 37.708182, -122.433778 37.708294)))"
6,75,22801,60750228013,G5030,137482,0,37.758897,-122.4146891,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417026 37.760367, -122.415929 37.760433, -122.414842 37.760499, -122.413755 37.760564, -122.412681 37.760629, -122.412643 37.760324, -122.41261 37.760062, -122.412501 37.759028, -122.412348 37.75743, -122.413447 37.757363, -122.414541 37.757298, -122.415626 37.757232, -122.41672 37.757167, -122.416872 37.758764, -122.417026 37.760367)))"
6,75,26301,60750263013,G5030,85121,0,37.7120876,-122.4403679,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.443757 37.711782, -122.4437 37.711805, -122.44332 37.711909, -122.443192 37.711944, -122.442566 37.712115, -122.442143 37.71223, -122.441585 37.712381, -122.441104 37.712511, -122.440604 37.712646, -122.440079 37.712788, -122.439751 37.712877, -122.439703 37.712913, -122.43958 37.712947, -122.439417 37.712995, -122.439069 37.713087, -122.438564 37.713221, -122.438054 37.713356, -122.436894 37.713663, -122.436642 37.71355, -122.437486 37.712373, -122.437811 37.71192, -122.438059 37.712021, -122.438563 37.711888, -122.439082 37.71175, -122.439589 37.711615, -122.440108 37.711477, -122.440617 37.711345, -122.44113 37.711211, -122.44166 37.711073, -122.442156 37.710944, -122.4427 37.710764, -122.443335 37.710555, -122.443686 37.711203, -122.444097 37.711689, -122.443757 37.711782)))"
6,75,26301,60750263012,G5030,183750,0,37.7139726,-122.4406713,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.444571 37.712783, -122.443952 37.713362, -122.443706 37.713592, -122.443346 37.713928, -122.442662 37.714567, -122.442565 37.714661, -122.441896 37.715308, -122.441799 37.71543, -122.441691 37.715573, -122.441554 37.715753, -122.441055 37.716414, -122.44102 37.71646, -122.440999 37.716488, -122.440893 37.716405, -122.440228 37.716083, -122.439411 37.715711, -122.438594 37.715348, -122.437772 37.714987, -122.436969 37.714608, -122.436144 37.714254, -122.436176 37.714209, -122.436203 37.714171, -122.436642 37.71355, -122.436894 37.713663, -122.438054 37.713356, -122.438564 37.713221, -122.439069 37.713087, -122.439417 37.712995, -122.43958 37.712947, -122.439703 37.712913, -122.439751 37.712877, -122.440079 37.712788, -122.440604 37.712646, -122.441104 37.712511, -122.441585 37.712381, -122.442143 37.71223, -122.442566 37.712115, -122.443192 37.711944, -122.44332 37.711909, -122.4437 37.711805, -122.443757 37.711782, -122.444097 37.711689, -122.444571 37.712783)))"
6,75,26301,60750263011,G5030,98873,0,37.7152087,-122.4367106,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.440967 37.71653, -122.440418 37.717245, -122.43964 37.716959, -122.438758 37.716632, -122.437901 37.71632, -122.437046 37.716008, -122.436195 37.715693, -122.435346 37.715379, -122.434492 37.715065, -122.433639 37.714752, -122.432777 37.714437, -122.432838 37.714387, -122.433635 37.713281, -122.43366 37.713228, -122.433682 37.713181, -122.433897 37.713252, -122.434059 37.713315, -122.43451 37.713519, -122.435337 37.713882, -122.436144 37.714254, -122.436969 37.714608, -122.437772 37.714987, -122.438594 37.715348, -122.439411 37.715711, -122.440228 37.716083, -122.440893 37.716405, -122.440999 37.716488, -122.440967 37.71653)))"
6,75,26302,60750263022,G5030,143516,0,37.7101505,-122.4337203,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.436993 37.710746, -122.436049 37.710748, -122.435264 37.710905, -122.434621 37.711134, -122.434183 37.711368, -122.433777 37.711695, -122.433432 37.71211, -122.432992 37.712726, -122.432837 37.712658, -122.432423 37.712381, -122.432315 37.712229, -122.432166 37.71202, -122.431867 37.711405, -122.431829 37.711217, -122.431366 37.710658, -122.431229 37.710544, -122.43084 37.710305, -122.430676 37.710166, -122.431283 37.709641, -122.431554 37.709406, -122.431902 37.709188, -122.43257 37.708768, -122.433525 37.708393, -122.433778 37.708294, -122.434064 37.708182, -122.433382 37.708232, -122.433982 37.708132, -122.434313 37.708132, -122.434589 37.708132, -122.434689 37.708173, -122.434856 37.708242, -122.434933 37.708274, -122.434978 37.708292, -122.435 37.708311, -122.435052 37.708371, -122.435322 37.708686, -122.435739 37.709066, -122.435968 37.709299, -122.436176 37.709407, -122.436597 37.709881, -122.436688 37.710023, -122.436771 37.710156, -122.436978 37.710637, -122.436993 37.710746)))"
6,75,22702,60750227022,G5030,149855,0,37.7613645,-122.3953559,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.398461 37.762463, -122.397495 37.762521, -122.396527 37.76258, -122.395561 37.762638, -122.394595 37.762696, -122.393613 37.762756, -122.392987 37.762791, -122.392962 37.762793, -122.392769 37.762804, -122.392626 37.762813, -122.39252 37.762819, -122.392451 37.762281, -122.392371 37.761544, -122.392319 37.76106, -122.392303 37.760913, -122.392269 37.760448, -122.392256 37.760257, -122.39238 37.760251, -122.392494 37.760245, -122.393365 37.760202, -122.394352 37.760142, -122.395315 37.760084, -122.396284 37.760026, -122.397249 37.759967, -122.398216 37.759909, -122.398278 37.760556, -122.398338 37.761184, -122.398461 37.762463)))"
